property_place_id,nearby_place_id,name,address,place_type,rating,user_ratings_total
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJEWYPMaQ7GJYRUi9iv9I1tCI,Cevifresh,"56800000, Puerto Montt",restaurant,,
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJv7hLdFQ6GJYRZq5rkZim7As,La Carreta,"samueldjsanchezr@gmail.com, Pilar Sánchez, Puerto Montt",restaurant,4.6,226.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJb6ipZVQ6GJYRNVaaXph--0w,Restaurant Spirit,"Guillermo Gallardo, Puerto Montt, Puerto Montt",restaurant,3.8,4.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJTVqxK4I7GJYR6bDOKhG49wc,Akhenaton Comida Egipcia,"Vial, Puerto Montt, Puerto Montt",restaurant,5.0,3.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJsV6RlmE7GJYRVAmLgtGyvMM,La R3cta,"Rancagua 293, Puerto Montt",restaurant,5.0,3.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJHSNw7FM6GJYRIupBVDymlrw,El Bosque Cocina&Bar,"5480000, Puerto Montt",restaurant,4.7,884.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJbZJNfx47GJYRfQOh_4cTcjM,La Picá - Km 15 Piedra Azul,"Piedra Azul Km 15, Puerto Montt",restaurant,5.0,1.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJLT7iCbw7GJYR3grZuhZLkXc,Centro De Eventos En Puerto Montt 977707895,Puerto Montt,restaurant,5.0,6.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJVXUVxFM6GJYR_uWQefgprd4,Fogon del Lenador,"Rancagua 246, Puerto Montt",restaurant,4.5,796.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJN-7jBMc7GJYRa4qbfCs5kOU,Entre brasas y copas,"Rancagua 235, Puerto Montt",restaurant,,
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJJ-LevlM6GJYRcSEjmbCwsBo,Cafe Plaza,"Guillermo Gallardo 228, Puerto Montt, Puerto Montt",restaurant,4.1,782.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJRWgBjWo7GJYR3ZEpkMoucjw,AREPA POH,"Guillermo Gallardo 489, Puerto Montt, Puerto Montt",restaurant,4.4,253.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJ0fucAVM6GJYRoNfIMQsNEE0,Unimarc supermarket Mall Paseo del Mar,"Urmeneta 574, Puerto Montt, Puerto Montt",supermarket,3.8,1220.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJE6fLj8I7GJYR82RW8krCsNw,Minimarket Almendra,"Urmeneta #451, Puerto Montt, Puerto Montt",supermarket,3.7,3.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJOU7iWVQ6GJYR4uwnAUlMTuQ,Mei Sushi Centro,"Guillermo Gallardo 488, Puerto Montt",restaurant,4.3,399.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJwWTDpVM6GJYR8Lau3fDbhXk,Subway,"Guillermo Gallardo 211, Puerto Montt",restaurant,4.0,1983.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJRSRGAVM6GJYRqY99wPFwgTM,Juan Maestro,"Urmeneta 580 Local 303-304, Puerto Montt",restaurant,3.3,15.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJ5QogZVE6GJYRxbbkKEXOVlY,Telepizza,"Benavente 350 056, Puerto Montt, Puerto Montt",restaurant,3.9,517.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJ-bf3z1M6GJYRicpU6fmEPj4,Administradora Restaurantes Bgl,"Rancagua 235, Puerto Montt, Puerto Montt",restaurant,3.0,1.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJ69lhwlM6GJYRChWsV-GaVkQ,Soc Gastronomica y Turistica Barde la Esquina,"Rancagua 245, Puerto Montt, Puerto Montt",restaurant,3.0,1.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJEWYPMaQ7GJYRUi9iv9I1tCI,Cevifresh,"56800000, Puerto Montt",restaurant,,
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJv7hLdFQ6GJYRZq5rkZim7As,La Carreta,"samueldjsanchezr@gmail.com, Pilar Sánchez, Puerto Montt",restaurant,4.6,226.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJb6ipZVQ6GJYRNVaaXph--0w,Restaurant Spirit,"Guillermo Gallardo, Puerto Montt, Puerto Montt",restaurant,3.8,4.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJTVqxK4I7GJYR6bDOKhG49wc,Akhenaton Comida Egipcia,"Vial, Puerto Montt, Puerto Montt",restaurant,5.0,3.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJsV6RlmE7GJYRVAmLgtGyvMM,La R3cta,"Rancagua 293, Puerto Montt",restaurant,5.0,3.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJHSNw7FM6GJYRIupBVDymlrw,El Bosque Cocina&Bar,"5480000, Puerto Montt",restaurant,4.7,884.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJbZJNfx47GJYRfQOh_4cTcjM,La Picá - Km 15 Piedra Azul,"Piedra Azul Km 15, Puerto Montt",restaurant,5.0,1.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJLT7iCbw7GJYR3grZuhZLkXc,Centro De Eventos En Puerto Montt 977707895,Puerto Montt,restaurant,5.0,6.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJVXUVxFM6GJYR_uWQefgprd4,Fogon del Lenador,"Rancagua 246, Puerto Montt",restaurant,4.5,796.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJN-7jBMc7GJYRa4qbfCs5kOU,Entre brasas y copas,"Rancagua 235, Puerto Montt",restaurant,,
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJJ-LevlM6GJYRcSEjmbCwsBo,Cafe Plaza,"Guillermo Gallardo 228, Puerto Montt, Puerto Montt",restaurant,4.1,782.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJRWgBjWo7GJYR3ZEpkMoucjw,AREPA POH,"Guillermo Gallardo 489, Puerto Montt, Puerto Montt",restaurant,4.4,253.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJ0fucAVM6GJYRoNfIMQsNEE0,Unimarc supermarket Mall Paseo del Mar,"Urmeneta 574, Puerto Montt, Puerto Montt",supermarket,3.8,1220.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJE6fLj8I7GJYR82RW8krCsNw,Minimarket Almendra,"Urmeneta #451, Puerto Montt, Puerto Montt",supermarket,3.7,3.0
ChIJfwMlsqw7GJYRiAtToBq55zc,ChIJRSRGAVM6GJYRqY99wPFwgTM,Juan Maestro,"Urmeneta 580 Local 303-304, Puerto Montt",restaurant,3.3,15.0
ChIJfwMlsqw7GJYRiAtToBq55zc,ChIJzRJiXqw7GJYRsDyt8KdAVfw,El Fogón de Pepe,"Rengifo 845, Puerto Montt",restaurant,4.6,2021.0
ChIJfwMlsqw7GJYRiAtToBq55zc,ChIJyaR5wKw7GJYR-y29nOuAPPw,Da Alessandro Trattoria Puerto Montt,"Rengifo 815, Puerto Montt, Puerto Montt",restaurant,4.4,1539.0
ChIJfwMlsqw7GJYRiAtToBq55zc,ChIJM83bBwA7GJYRRha6PydXjrU,La cocina de Balmaceda,"José Manuel Balmaceda 241, Puerto Montt",restaurant,5.0,4.0
ChIJfwMlsqw7GJYRiAtToBq55zc,ChIJTQay75Y7GJYRQndvih_7vUg,LLacolen Pub Restaurante,"Aníbal Pinto 249, Puerto Montt",restaurant,,
ChIJfwMlsqw7GJYRiAtToBq55zc,ChIJNSj5_Gs7GJYRtd5empU4iBY,Karamba Chinese food,"Rengifo 832, Puerto Montt",restaurant,4.8,13.0
ChIJfwMlsqw7GJYRiAtToBq55zc,ChIJebacjaw7GJYRGzMif4T9YXQ,Servicios De Restaurante Y Cafeteria Patricio Jose Olivares Hinojosa Empresa Ind,"Rengifo 840, Puerto Montt, Puerto Montt",restaurant,,
ChIJfwMlsqw7GJYRiAtToBq55zc,ChIJ0fQRCwA7GJYRopNUfvPIeqs,China Express,"Urmeneta, Puerto Montt",restaurant,,
ChIJfwMlsqw7GJYRiAtToBq55zc,ChIJ90VFiqw7GJYRpJeb6qxRkwg,Doña Julia,"Baquedano 285, Puerto Montt",restaurant,3.7,213.0
ChIJfwMlsqw7GJYRiAtToBq55zc,ChIJmTUNJK07GJYRbhci9yxdrZ4,bar restaurant Mirador a la bahía,"Aníbal Pinto 118, Puerto Montt",restaurant,4.5,465.0
ChIJfwMlsqw7GJYRiAtToBq55zc,ChIJ1djYqLw7GJYRexz-Vksps5k,Tradiciones Peruanas Restaurant,"Rengifo 863, Puerto Montt",restaurant,4.3,639.0
ChIJfwMlsqw7GJYRiAtToBq55zc,ChIJOS94_VI6GJYRqxKLOt8BmG4,KFC,"Urmeneta 603, Puerto Montt",restaurant,3.0,7.0
ChIJfwMlsqw7GJYRiAtToBq55zc,ChIJG3S1W8M7GJYRdu6vmPyfp6c,Austral Burger Bar,"Rengifo 862, Puerto Montt",restaurant,4.3,36.0
ChIJfwMlsqw7GJYRiAtToBq55zc,ChIJL6YxA1M6GJYR5maIfKGLxjU,"Pedro, Juan y Diego","Urmeneta 580, Puerto Montt",restaurant,1.8,42.0
ChIJfwMlsqw7GJYRiAtToBq55zc,ChIJVaHoHFM6GJYR0wIDt75RJbs,Buffet Express,"Urmeneta 580, Puerto Montt, Puerto Montt",restaurant,1.1,16.0
ChIJfwMlsqw7GJYRiAtToBq55zc,ChIJja7PJlU7GJYRVhm0lhWm6yo,Restaurant Sabor Peruano,"Baquedano 867, Puerto Montt",restaurant,4.6,232.0
ChIJfwMlsqw7GJYRiAtToBq55zc,ChIJ4zZZMFM6GJYRhFQRFQUj25g,Express de Lider,"Benavente 690, Puerto Montt, Puerto Montt",supermarket,4.2,2689.0
ChIJfwMlsqw7GJYRiAtToBq55zc,ChIJ0fucAVM6GJYRoNfIMQsNEE0,Unimarc supermarket Mall Paseo del Mar,"Urmeneta 574, Puerto Montt, Puerto Montt",supermarket,3.8,1220.0
ChIJfwMlsqw7GJYRiAtToBq55zc,ChIJRSRGAVM6GJYRqY99wPFwgTM,Juan Maestro,"Urmeneta 580 Local 303-304, Puerto Montt",restaurant,3.3,15.0
ChIJfwMlsqw7GJYRiAtToBq55zc,ChIJzRJiXqw7GJYRsDyt8KdAVfw,El Fogón de Pepe,"Rengifo 845, Puerto Montt",restaurant,4.6,2021.0
ChIJfwMlsqw7GJYRiAtToBq55zc,ChIJyaR5wKw7GJYR-y29nOuAPPw,Da Alessandro Trattoria Puerto Montt,"Rengifo 815, Puerto Montt, Puerto Montt",restaurant,4.4,1539.0
ChIJfwMlsqw7GJYRiAtToBq55zc,ChIJM83bBwA7GJYRRha6PydXjrU,La cocina de Balmaceda,"José Manuel Balmaceda 241, Puerto Montt",restaurant,5.0,4.0
ChIJfwMlsqw7GJYRiAtToBq55zc,ChIJTQay75Y7GJYRQndvih_7vUg,LLacolen Pub Restaurante,"Aníbal Pinto 249, Puerto Montt",restaurant,,
ChIJfwMlsqw7GJYRiAtToBq55zc,ChIJNSj5_Gs7GJYRtd5empU4iBY,Karamba Chinese food,"Rengifo 832, Puerto Montt",restaurant,4.8,13.0
ChIJfwMlsqw7GJYRiAtToBq55zc,ChIJebacjaw7GJYRGzMif4T9YXQ,Servicios De Restaurante Y Cafeteria Patricio Jose Olivares Hinojosa Empresa Ind,"Rengifo 840, Puerto Montt, Puerto Montt",restaurant,,
ChIJfwMlsqw7GJYRiAtToBq55zc,ChIJ0fQRCwA7GJYRopNUfvPIeqs,China Express,"Urmeneta, Puerto Montt",restaurant,,
ChIJfwMlsqw7GJYRiAtToBq55zc,ChIJ90VFiqw7GJYRpJeb6qxRkwg,Doña Julia,"Baquedano 285, Puerto Montt",restaurant,3.7,213.0
ChIJfwMlsqw7GJYRiAtToBq55zc,ChIJmTUNJK07GJYRbhci9yxdrZ4,bar restaurant Mirador a la bahía,"Aníbal Pinto 118, Puerto Montt",restaurant,4.5,465.0
ChIJfwMlsqw7GJYRiAtToBq55zc,ChIJ1djYqLw7GJYRexz-Vksps5k,Tradiciones Peruanas Restaurant,"Rengifo 863, Puerto Montt",restaurant,4.3,639.0
ChIJfwMlsqw7GJYRiAtToBq55zc,ChIJOS94_VI6GJYRqxKLOt8BmG4,KFC,"Urmeneta 603, Puerto Montt",restaurant,3.0,7.0
ChIJfwMlsqw7GJYRiAtToBq55zc,ChIJG3S1W8M7GJYRdu6vmPyfp6c,Austral Burger Bar,"Rengifo 862, Puerto Montt",restaurant,4.3,36.0
ChIJfwMlsqw7GJYRiAtToBq55zc,ChIJL6YxA1M6GJYR5maIfKGLxjU,"Pedro, Juan y Diego","Urmeneta 580, Puerto Montt",restaurant,1.8,42.0
ChIJfwMlsqw7GJYRiAtToBq55zc,ChIJVaHoHFM6GJYR0wIDt75RJbs,Buffet Express,"Urmeneta 580, Puerto Montt, Puerto Montt",restaurant,1.1,16.0
ChIJfwMlsqw7GJYRiAtToBq55zc,ChIJja7PJlU7GJYRVhm0lhWm6yo,Restaurant Sabor Peruano,"Baquedano 867, Puerto Montt",restaurant,4.6,232.0
ChIJfwMlsqw7GJYRiAtToBq55zc,ChIJ4zZZMFM6GJYRhFQRFQUj25g,Express de Lider,"Benavente 690, Puerto Montt, Puerto Montt",supermarket,4.2,2689.0
ChIJfwMlsqw7GJYRiAtToBq55zc,ChIJ0fucAVM6GJYRoNfIMQsNEE0,Unimarc supermarket Mall Paseo del Mar,"Urmeneta 574, Puerto Montt, Puerto Montt",supermarket,3.8,1220.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJOU7iWVQ6GJYR4uwnAUlMTuQ,Mei Sushi Centro,"Guillermo Gallardo 488, Puerto Montt",restaurant,4.3,399.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJwWTDpVM6GJYR8Lau3fDbhXk,Subway,"Guillermo Gallardo 211, Puerto Montt",restaurant,4.0,1983.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJRSRGAVM6GJYRqY99wPFwgTM,Juan Maestro,"Urmeneta 580 Local 303-304, Puerto Montt",restaurant,3.3,15.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJ5QogZVE6GJYRxbbkKEXOVlY,Telepizza,"Benavente 350 056, Puerto Montt, Puerto Montt",restaurant,3.9,517.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJ-bf3z1M6GJYRicpU6fmEPj4,Administradora Restaurantes Bgl,"Rancagua 235, Puerto Montt, Puerto Montt",restaurant,3.0,1.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJ69lhwlM6GJYRChWsV-GaVkQ,Soc Gastronomica y Turistica Barde la Esquina,"Rancagua 245, Puerto Montt, Puerto Montt",restaurant,3.0,1.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJEWYPMaQ7GJYRUi9iv9I1tCI,Cevifresh,"56800000, Puerto Montt",restaurant,,
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJv7hLdFQ6GJYRZq5rkZim7As,La Carreta,"samueldjsanchezr@gmail.com, Pilar Sánchez, Puerto Montt",restaurant,4.6,226.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJb6ipZVQ6GJYRNVaaXph--0w,Restaurant Spirit,"Guillermo Gallardo, Puerto Montt, Puerto Montt",restaurant,3.8,4.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJTVqxK4I7GJYR6bDOKhG49wc,Akhenaton Comida Egipcia,"Vial, Puerto Montt, Puerto Montt",restaurant,5.0,3.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJsV6RlmE7GJYRVAmLgtGyvMM,La R3cta,"Rancagua 293, Puerto Montt",restaurant,5.0,3.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJHSNw7FM6GJYRIupBVDymlrw,El Bosque Cocina&Bar,"5480000, Puerto Montt",restaurant,4.7,884.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJbZJNfx47GJYRfQOh_4cTcjM,La Picá - Km 15 Piedra Azul,"Piedra Azul Km 15, Puerto Montt",restaurant,5.0,1.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJLT7iCbw7GJYR3grZuhZLkXc,Centro De Eventos En Puerto Montt 977707895,Puerto Montt,restaurant,5.0,6.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJVXUVxFM6GJYR_uWQefgprd4,Fogon del Lenador,"Rancagua 246, Puerto Montt",restaurant,4.5,796.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJN-7jBMc7GJYRa4qbfCs5kOU,Entre brasas y copas,"Rancagua 235, Puerto Montt",restaurant,,
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJJ-LevlM6GJYRcSEjmbCwsBo,Cafe Plaza,"Guillermo Gallardo 228, Puerto Montt, Puerto Montt",restaurant,4.1,782.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJRWgBjWo7GJYR3ZEpkMoucjw,AREPA POH,"Guillermo Gallardo 489, Puerto Montt, Puerto Montt",restaurant,4.4,253.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJ0fucAVM6GJYRoNfIMQsNEE0,Unimarc supermarket Mall Paseo del Mar,"Urmeneta 574, Puerto Montt, Puerto Montt",supermarket,3.8,1220.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJE6fLj8I7GJYR82RW8krCsNw,Minimarket Almendra,"Urmeneta #451, Puerto Montt, Puerto Montt",supermarket,3.7,3.0
EitBdi4gQXVzdHJhbCwgUHVlcnRvIE1vbnR0LCBMb3MgTGFnb3MsIENoaWxlIi4qLAoUChIJCcfRpew6GJYRGNRcgvd-eDcSFAoSCQf0IGlNOhiWEd_JpXla8aOG,ChIJbWiwP5E7GJYRmhTgcFpPEtQ,Bojac Exotic Fast Food,"Avenida Austral 1858, Puerto Montt",restaurant,3.6,28.0
EitBdi4gQXVzdHJhbCwgUHVlcnRvIE1vbnR0LCBMb3MgTGFnb3MsIENoaWxlIi4qLAoUChIJCcfRpew6GJYRGNRcgvd-eDcSFAoSCQf0IGlNOhiWEd_JpXla8aOG,ChIJ-2_zBjY7GJYRrIboj1-6DNY,Heisenburger,"Avenida Austral 1779, Puerto Montt",restaurant,4.5,71.0
EitBdi4gQXVzdHJhbCwgUHVlcnRvIE1vbnR0LCBMb3MgTGFnb3MsIENoaWxlIi4qLAoUChIJCcfRpew6GJYRGNRcgvd-eDcSFAoSCQf0IGlNOhiWEd_JpXla8aOG,ChIJ2WP-Teg6GJYRnX19uh-Rrs8,Andres Mauricio Soto Gonzalez,"Fuente de Sevilla 1977, Puerto Montt, Puerto Montt",restaurant,,
EitBdi4gQXVzdHJhbCwgUHVlcnRvIE1vbnR0LCBMb3MgTGFnb3MsIENoaWxlIi4qLAoUChIJCcfRpew6GJYRGNRcgvd-eDcSFAoSCQf0IGlNOhiWEd_JpXla8aOG,ChIJt7QaXqA7GJYRGMEHPXsOVeU,La chamiza,"Avenida Austral, Puerto Montt, Puerto Montt",supermarket,,
EitBdi4gQXVzdHJhbCwgUHVlcnRvIE1vbnR0LCBMb3MgTGFnb3MsIENoaWxlIi4qLAoUChIJCcfRpew6GJYRGNRcgvd-eDcSFAoSCQf0IGlNOhiWEd_JpXla8aOG,ChIJDUJ1IKM7GJYRn2X2CQZ57D0,Minimarket El Maestro Yoda,"Llantén 1910, Puerto Montt, Puerto Montt",supermarket,4.7,41.0
EitBdi4gQXVzdHJhbCwgUHVlcnRvIE1vbnR0LCBMb3MgTGFnb3MsIENoaWxlIi4qLAoUChIJCcfRpew6GJYRGNRcgvd-eDcSFAoSCQf0IGlNOhiWEd_JpXla8aOG,ChIJywPAGNk7GJYRhxHk8g8bnBs,Boti-Keim,"Puerta de Valencia 2013, Puerto Montt",supermarket,,
EitBdi4gQXVzdHJhbCwgUHVlcnRvIE1vbnR0LCBMb3MgTGFnb3MsIENoaWxlIi4qLAoUChIJCcfRpew6GJYRGNRcgvd-eDcSFAoSCQf0IGlNOhiWEd_JpXla8aOG,ChIJz5RHlug7GJYRimMkiXvfJZs,Minimarket La Vecina,"Pasaje Barcelona 1814, Puerto Montt",supermarket,5.0,1.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJOU7iWVQ6GJYR4uwnAUlMTuQ,Mei Sushi Centro,"Guillermo Gallardo 488, Puerto Montt",restaurant,4.3,399.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJwWTDpVM6GJYR8Lau3fDbhXk,Subway,"Guillermo Gallardo 211, Puerto Montt",restaurant,4.0,1983.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJRSRGAVM6GJYRqY99wPFwgTM,Juan Maestro,"Urmeneta 580 Local 303-304, Puerto Montt",restaurant,3.3,15.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJ5QogZVE6GJYRxbbkKEXOVlY,Telepizza,"Benavente 350 056, Puerto Montt, Puerto Montt",restaurant,3.9,517.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJ-bf3z1M6GJYRicpU6fmEPj4,Administradora Restaurantes Bgl,"Rancagua 235, Puerto Montt, Puerto Montt",restaurant,3.0,1.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJ69lhwlM6GJYRChWsV-GaVkQ,Soc Gastronomica y Turistica Barde la Esquina,"Rancagua 245, Puerto Montt, Puerto Montt",restaurant,3.0,1.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJEWYPMaQ7GJYRUi9iv9I1tCI,Cevifresh,"56800000, Puerto Montt",restaurant,,
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJv7hLdFQ6GJYRZq5rkZim7As,La Carreta,"samueldjsanchezr@gmail.com, Pilar Sánchez, Puerto Montt",restaurant,4.6,226.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJb6ipZVQ6GJYRNVaaXph--0w,Restaurant Spirit,"Guillermo Gallardo, Puerto Montt, Puerto Montt",restaurant,3.8,4.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJTVqxK4I7GJYR6bDOKhG49wc,Akhenaton Comida Egipcia,"Vial, Puerto Montt, Puerto Montt",restaurant,5.0,3.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJsV6RlmE7GJYRVAmLgtGyvMM,La R3cta,"Rancagua 293, Puerto Montt",restaurant,5.0,3.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJHSNw7FM6GJYRIupBVDymlrw,El Bosque Cocina&Bar,"5480000, Puerto Montt",restaurant,4.7,884.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJbZJNfx47GJYRfQOh_4cTcjM,La Picá - Km 15 Piedra Azul,"Piedra Azul Km 15, Puerto Montt",restaurant,5.0,1.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJLT7iCbw7GJYR3grZuhZLkXc,Centro De Eventos En Puerto Montt 977707895,Puerto Montt,restaurant,5.0,6.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJVXUVxFM6GJYR_uWQefgprd4,Fogon del Lenador,"Rancagua 246, Puerto Montt",restaurant,4.5,796.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJN-7jBMc7GJYRa4qbfCs5kOU,Entre brasas y copas,"Rancagua 235, Puerto Montt",restaurant,,
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJJ-LevlM6GJYRcSEjmbCwsBo,Cafe Plaza,"Guillermo Gallardo 228, Puerto Montt, Puerto Montt",restaurant,4.1,782.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJRWgBjWo7GJYR3ZEpkMoucjw,AREPA POH,"Guillermo Gallardo 489, Puerto Montt, Puerto Montt",restaurant,4.4,253.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJ0fucAVM6GJYRoNfIMQsNEE0,Unimarc supermarket Mall Paseo del Mar,"Urmeneta 574, Puerto Montt, Puerto Montt",supermarket,3.8,1220.0
ChIJB_QgaU06GJYR38mleVrxo4Y,ChIJE6fLj8I7GJYR82RW8krCsNw,Minimarket Almendra,"Urmeneta #451, Puerto Montt, Puerto Montt",supermarket,3.7,3.0
ChIJ4VHK4Cw7GJYRHSuDUavP6fY,ChIJU17NlAg6GJYREvAg3MfngRI,Cotelé,"Juan Soler Manfredini, 1661 - Pelluco, Puerto Montt",restaurant,4.5,999.0
ChIJ4VHK4Cw7GJYRHSuDUavP6fY,ChIJUYICLAA7GJYRLn0s0hEFsO0,Fullevent Restaurant,Puerto Montt,restaurant,,
ChIJp-rJ0j87GJYRkWpcaXn8ITo,ChIJ8Ylb7047GJYRvrCkD-vNnhs,Terraza Bistro,"Maratón 1078, Puerto Montt",restaurant,3.6,5.0
ChIJp-rJ0j87GJYRkWpcaXn8ITo,ChIJZ3MdbgA7GJYRcxrBwUtOybA,La Sazón Familiar,"Río Chamiza, Manzana 29 Casa#6, Puerto Montt",restaurant,5.0,4.0
ChIJp-rJ0j87GJYRkWpcaXn8ITo,ChIJq4UWPmw6GJYRbFkIVXh2JQg,Skylab,"General Merino Benítez 263, Puerto Montt, Puerto Montt",supermarket,4.4,306.0
ChIJp-rJ0j87GJYRkWpcaXn8ITo,ChIJ5ZpAd1I7GJYRRkDFiHFmW5s,Minimercado Rio del Este,"Población Pichi Pelluco, Río del Este 22, Puerto Montt, Puerto Montt",supermarket,,
ChIJp-rJ0j87GJYRkWpcaXn8ITo,ChIJz3zPxSw7GJYRMCrJDRTaykg,Luis Antonio Lizana Díaz,"Maratón 1008, Puerto Montt, Puerto Montt",supermarket,,
ChIJoeIIzVk6GJYRYgPd3VevWYY,ChIJ3SLzLFg6GJYRhZ_P_tMdsYU,Sushi JAM,"Padre Harter 150, Puerto Montt, Puerto Montt",restaurant,4.2,111.0
ChIJoeIIzVk6GJYRYgPd3VevWYY,ChIJKRPwG7o7GJYRiDcvid6octo,Santa ines,"Buin 356, Puerto Montt, Puerto Montt",restaurant,,
ChIJoeIIzVk6GJYRYgPd3VevWYY,ChIJBS2NPFg6GJYRWs-rcfwYgYE,Minimarket Ausblick View,"Santiago Ernst 177, Puerto Montt, Puerto Montt",supermarket,5.0,2.0
ChIJkxb1aaYwGJYROD1-CIY-U3U,ChIJ48DRdGIxGJYRRn2Y-h7xEy0,Costa Nostra Pelluco,"Calle San Javier 2013, Puerto Montt",restaurant,4.8,5.0
ChIJL9uvWKcwGJYRd_cH0uqGzY4,ChIJm9DzTVA6GJYR4nol6OMnD9w,Azzurro,"Liborio Guerrero 1769, Puerto Montt, Puerto Montt",restaurant,4.5,888.0
ChIJp-tawT87GJYRdZigz-XwbJ0,ChIJL6RWUuY6GJYR1qPwnEg7nls,Restaurante Juksan,"Sargento Silva 1784, Puerto Montt, Puerto Montt",restaurant,4.4,72.0
ChIJp-tawT87GJYRdZigz-XwbJ0,ChIJ2xm5ig87GJYR82Nalq1bYOI,RR Colaciones,"Calle Pailahuen 1967, Puerto Montt",restaurant,4.9,74.0
ChIJp-tawT87GJYRdZigz-XwbJ0,ChIJuSSICpM6GJYRE_1uC9UHk1s,Santa Isabel,"Avenida Austral 1400, Puerto Montt, Puerto Montt",supermarket,4.3,1149.0
ChIJp-tawT87GJYRdZigz-XwbJ0,ChIJd89figg7GJYRXaXPLqP_80c,Bqto Market,"Calle Pailahuen 1962, Puerto Montt",supermarket,4.8,6.0
